Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Change,Daily_Change_Pct,Daily_Range,Daily_Range_Pct,MA_5,MA_20,MA_50,Price_vs_MA5,Price_vs_MA20,Price_vs_MA50,Volatility_5,Volatility_20,Volume_MA_20,Volume_Ratio,Momentum_5,Momentum_20,RSI,Market_Cap,Enterprise_Value,P_E_Ratio,Forward_P_E,PEG_Ratio,Price_to_Book,Price_to_Sales,Dividend_Yield,Beta,52_Week_High,52_Week_Low,Avg_Volume,Shares_Outstanding,Float_Shares,Revenue_Growth,Earnings_Growth,ROE,ROA,Debt_to_Equity,Current_Ratio,Quick_Ratio,Gross_Margin,Operating_Margin,Profit_Margin
2024-12-27 00:00:00-05:00,256.91793375888693,257.78488174803636,252.16481819720389,254.6858673095703,42355300,0.0,0.0,-2.232066449316619,-1.3242202847801088,5.6200635508324694,2.187493674967355,255.6066162109375,247.64537658691407,,-0.36022107526643143,2.8429728104313323,,1.195942160339766,0.9615372706802926,46567965.0,0.9095372752491976,0.023219429719727458,0.08794107695463449,69.30065637642015,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2024-12-30 00:00:00-05:00,251.33776924994547,252.60328106925755,249.86300878941353,251.30787658691406,35557500,0.0,0.0,-0.029892663031404254,-1.326336148267826,2.740272279844021,1.090274767704701,255.15023498535157,248.38624649047853,,-1.505919992061977,1.176244714719954,,1.103468753697072,1.0262412796309381,46921770.0,0.7578038935871345,-0.008998415091887368,0.06265536847104003,58.3820607677503,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2024-12-31 00:00:00-05:00,251.5470385357527,252.38406352835983,248.54767617168994,249.5341796875,39480700,0.0,0.0,-2.012858848252705,-0.7057864335583752,3.8363873566698885,1.525117281841749,254.1836669921875,248.92583236694335,236.6922772216797,-1.8291841327595648,0.24438898718228685,5.4255688510668865,1.0855916405350805,1.0384682344883323,46488950.0,0.8492491226409716,-0.018999475531093046,0.04520233825077047,53.982576228998134,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-02 00:00:00-05:00,248.04942813526918,248.21884015778812,240.96459363401945,242.98741149902344,55740700,0.0,0.0,-5.062016636245744,-2.6235957722005487,7.254246523768671,2.9245165281383763,251.32381286621094,248.9856201171875,236.84433563232423,-3.316996217793844,-2.409058248159446,2.593718718371929,1.0703343729259907,1.186494928209994,47332935.0,1.1776303328749844,-0.05557718927215427,0.00494539399010141,46.57673728537594,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-03 00:00:00-05:00,242.49916076660156,243.31625226562878,241.03435939639962,242.49916076660156,40244100,0.0,0.0,0.0,-0.20093663676228335,2.2818928692291536,0.9409900067346664,248.20289916992186,249.00305862426757,236.99897094726563,-2.298014415784677,-2.6119750872137026,2.320765274782466,0.9074480569285556,1.187253016459705,47125945.0,0.8539690822115079,-0.06045851614351827,0.0014403038570425242,43.87973559629783,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-06 00:00:00-05:00,243.4457849039297,246.45510633108967,242.33971076643533,244.1333465576172,45045600,0.0,0.0,0.6875616536874816,0.6738933800222391,4.115395564654335,1.6904772314206968,246.09239501953124,249.10071258544923,237.28781799316405,-0.7960621707788107,-1.9941195576179238,2.8849051849136,1.2385440772370426,1.1963871097282706,47376530.0,0.9507999002881806,-0.041433475926351826,0.008064567956477475,45.992309387550875,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-07 00:00:00-05:00,242.12049100282684,244.681407317594,240.496267218822,241.3532257080078,40856000,0.0,0.0,-0.7672652948190262,-1.1387714496238432,4.1851400987719956,1.7285361025982442,244.10146484375,249.06932525634767,237.52484436035155,-1.1258593378377868,-3.0979726389021467,1.6117814361550353,1.2227405516386174,1.2253685200497995,47575800.0,0.8587559221284771,-0.03961137634881673,-0.00259419811438244,38.65911965023591,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-08 00:00:00-05:00,241.0642520177986,242.8479287466886,239.2008716539854,241.84149169921875,37628900,0.0,0.0,0.7772396814201556,0.20230348684115995,3.6470570927032213,1.5128983506164766,242.56292724609375,248.8675422668457,237.75491394042967,-0.2974220154191465,-2.8232088859917903,1.718819472985933,1.3047455494402793,1.166686405967129,47224785.0,0.7968040510930859,-0.030828193548134597,-0.01641331764905929,35.42453607581466,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-10 00:00:00-05:00,239.16100228470233,239.3104808095479,232.17580437363205,236.01219177246094,61710900,0.0,0.0,-3.148810512241397,-2.41038040486774,7.13467643591585,2.983210627049714,241.16788330078126,248.32347412109374,237.82878204345704,-2.137801873846612,-4.957760192509742,-0.7638227196000935,1.2237563092094412,1.2705560059486805,48464590.0,1.273319345113618,-0.028706095034024104,-0.044073094288799464,35.026715853863266,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-13 00:00:00-05:00,232.7039288898965,233.8398957390806,228.90740850459227,233.5708465576172,49630700,0.0,0.0,0.8669176677206849,-1.0344148734474867,4.93248723448832,2.119640720300051,239.38222045898436,247.7211120605469,237.84844818115235,-2.4276547732845932,-5.71217583565149,-1.7984568140958501,1.2168493099108024,1.2821963002545127,48685835.0,1.019407390260432,-0.03681791797035383,-0.04904867276016567,29.80841286162419,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-14 00:00:00-05:00,233.91960476413306,235.28475371553364,231.6476711610837,232.45480346679688,39435300,0.0,0.0,-1.4648012973361801,-0.47781780443434396,3.6370825544499326,1.5548429803980275,237.0465118408203,246.9897087097168,237.91686248779297,-1.937049542879088,-5.884822213383223,-2.295784739207518,0.9648641192767153,1.2675879000440313,49018725.0,0.8044946089479071,-0.04783673863277049,-0.05920308027821952,19.287495764869078,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-15 00:00:00-05:00,233.80999436776753,238.11472029161553,233.60073052224158,237.028564453125,39832000,0.0,0.0,3.21857008535747,1.9675915137548072,4.51398976937395,1.9306231034220653,236.18157958984375,246.47852325439453,238.1601641845703,0.3586159702853031,-3.833988729117821,-0.47514232084939767,1.6129318500405243,1.3638805261472302,49352560.0,0.8070908581034094,-0.01791839011969465,-0.04134930271523718,27.308241175161967,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-16 00:00:00-05:00,236.51041752509497,237.1680713225123,227.22337827123218,227.4525604248047,71759100,0.0,0.0,-9.057857100290278,-4.0400211048040475,9.944693051280126,4.2047589934278236,233.30379333496094,245.34355239868165,238.2716680908203,-2.5079887585691685,-7.2922201537231395,-4.5406605630895935,2.242394771273699,1.5698551931509688,50355775.0,1.425042112846044,-0.0594973640516151,-0.09074250516653692,16.74799922584691,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-17 00:00:00-05:00,231.29888742650238,231.46828423922307,227.6717642713697,229.1664581298828,68488300,0.0,0.0,-2.132429296619563,0.7535187565605561,3.7965199678533565,1.6413913659916501,231.9346466064453,244.1727081298828,238.43536651611328,-1.1935208978327672,-6.1457523713165045,-3.8873882350855316,2.2614280154289084,1.5600781302112965,51212370.0,1.3373390061815142,-0.029005847499514292,-0.09270953916022318,18.379745248290718,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-21 00:00:00-05:00,223.20762199269615,223.62613445935494,218.6039696546368,221.85243225097656,98070400,0.0,0.0,-1.3551897417195846,-3.191577833245096,5.02216480471813,2.249997002737867,229.5909637451172,242.90670166015624,238.42411743164064,-3.370573200229099,-8.667636283924395,-6.950507087612645,2.5592389511626137,1.6349988035147593,53277185.0,1.8407579154191425,-0.05017070614482677,-0.10243907829399401,16.937545288992183,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-22 00:00:00-05:00,219.01252087308487,223.3272060060417,219.01252087308487,223.03823852539062,64126500,0.0,0.0,4.025717652305758,0.5345022645830477,4.314685132956839,1.9700632254980286,227.70765075683593,241.61329345703126,238.45111724853516,-2.0506171909136506,-7.687927541513373,-6.463747748801629,2.649110490789719,1.6288155602590382,53439395.0,1.1999855163030944,-0.04050922932530965,-0.10392727464439477,20.21832959055567,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-23 00:00:00-05:00,223.94501691407203,226.22690964639077,221.51364566438272,222.86883544921875,60234800,0.0,0.0,-1.0761814648532777,-0.07595248119419695,4.713263982008044,2.104652314642272,224.87570495605468,240.07724609375,238.37996978759764,-0.8924350041406681,-7.1678640623074275,-6.506895001371005,2.2427796546321015,1.531927748054448,49076370.0,1.227368690879134,-0.05973849201076564,-0.12114426274094037,20.925659236228313,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-24 00:00:00-05:00,223.9848686181573,224.831867935065,220.6267944226493,221.991943359375,54697900,0.0,0.0,-1.992925258782293,-0.3934565764101894,4.20507351241568,1.8773917802386748,223.78358154296876,238.45849227905273,238.29666534423828,-0.8006119891551311,-6.905415178255836,-6.84219477486595,1.5869810731508918,1.5172769347402668,49768325.0,1.0990504502612857,-0.024007718599566852,-0.12727702018158515,23.87798224181431,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-27 00:00:00-05:00,223.2275672861503,231.32879829775732,223.18770026542342,229.04690551757812,94863400,0.0,0.0,5.819338231427821,3.17802621637584,8.1410980323339,3.6469949170292275,223.75967102050782,237.04650344848633,238.4088671875,2.3629077004612364,-3.374695603829747,-3.9268512871876604,2.2766070103498204,1.701798998825615,53349760.0,1.7781410825465755,-0.0005216846011423248,-0.10975996261314214,35.61379615550683,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-28 00:00:00-05:00,230.03341371427896,239.3403714135585,229.99354669273774,237.4171905517578,75707600,0.0,0.0,7.383776837478848,3.654397781653196,9.346824720820763,4.063246538796452,226.87262268066405,236.01217651367188,238.68847473144533,4.647792116343563,0.5953142159190961,-0.5326123019210982,1.89641731876273,1.9398758655630457,55773285.0,1.3574169066785289,0.07015815938034531,-0.08014815886836169,43.722058417448096,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-29 00:00:00-05:00,233.2918357915463,239.01153699982427,233.1822242894862,238.5133056640625,45486100,0.0,0.0,5.221469872516195,0.461683128234025,5.829312710338087,2.498721264959638,229.96763610839844,235.20354843139648,238.97226776123046,3.7160313947985024,1.407188477699095,-0.1920566354697395,1.9047900934662847,1.9361430321478523,55929825.0,0.813270915830686,0.06938302257489437,-0.06350003561779927,47.259087555391275,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-30 00:00:00-05:00,237.82573898228924,239.93823493591583,236.37091202718113,236.7495574951172,55658300,0.0,0.0,-1.0761814871720503,-0.7394757973919863,3.5673229087346954,1.4999734360124715,232.74378051757813,234.47563247680665,239.15900482177733,1.7211102133990241,0.9697916130092743,-1.0074666970853463,2.0480016330435715,1.9243349350598147,56934865.0,0.9775785013277892,0.062282023495659145,-0.0579302140844834,45.20367200334603,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-01-31 00:00:00-05:00,246.31561143302469,246.31561143302469,232.61424963135997,235.16519165039062,100959800,0.0,0.0,-11.15041978263406,-0.6692159687602506,13.701361801664717,5.562522700835888,235.37843017578126,233.75718307495117,239.37822662353517,-0.09059391093372282,0.6023381001250216,-1.759990886627416,2.1056279802582916,1.9239266994045776,60008820.0,1.6824160181786612,0.059341109824377236,-0.0575832459308947,49.132823359919314,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-03 00:00:00-05:00,229.1764524471141,231.00994009075862,224.90161912474946,227.2034454345703,73063300,0.0,0.0,-1.9730070125437749,-3.385597230587034,6.10832096600916,2.6653353347542312,235.00973815917968,232.9679847717285,239.37802734375,-3.321689043933107,-2.474391209936644,-5.0859228995553725,2.546209157314275,1.9795527738415724,60874950.0,1.2002194662993564,-0.008048395497167404,-0.06495795797436432,44.14298562968652,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-04 00:00:00-05:00,226.44613087124998,232.3053359547129,225.84824721606736,231.97650146484375,45067300,0.0,0.0,5.530370593593773,2.1007850568216746,6.457088738645524,2.851489982982671,233.92160034179688,232.4418518066406,239.46810760498047,-0.8315174289638128,-0.20020075480381427,-3.128435855222378,2.0054418100694957,2.0522050039947812,61116110.0,0.7374045893954966,-0.022916154783357956,-0.043392559662858265,49.587770679193376,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-05 00:00:00-05:00,227.72160926815613,231.84696405052938,227.46253445166022,231.64767456054688,39620300,0.0,0.0,3.9260652923907458,-0.14175009202245237,4.384429598869161,1.9253463090128733,232.54847412109376,231.81756820678712,239.5372622680664,-0.3873599102085734,-0.07328764922971409,-3.293678667284039,1.9546483656886984,2.041972170981984,60844845.0,0.6511693800847056,-0.02878510733143591,-0.0511428371958339,44.996302301994376,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-06 00:00:00-05:00,230.47183871784506,232.9729696905443,229.61488023403817,232.39501953125,29925300,0.0,0.0,1.9231808134049402,0.32262139998637807,3.3580894565061215,1.4570497962734872,231.6775665283203,231.36965789794922,239.63092956542968,0.3096773734637681,0.44317031136080764,-3.019606044721357,1.9886413138053927,2.034336737056987,60298310.0,0.49628754106043765,-0.018393014162051746,-0.03711657944690394,55.4988949887937,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-07 00:00:00-05:00,231.77721918612997,233.17226081850333,226.45609706307513,226.82479858398438,39707200,0.0,0.0,-4.952420602145594,-2.39687621468867,6.716163755428198,2.8976807034839545,230.00948791503907,230.6188232421875,239.58628814697266,-1.3845904183878988,-1.6451496043836666,-5.326469082053576,2.196224923668534,2.091570462953199,60402225.0,0.6573797571198743,-0.035466103668971294,-0.06209312144795576,47.60060126074635,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-10 00:00:00-05:00,229.0094413336025,230.02693972945139,226.64521806905947,227.0941162109375,33115600,0.25,0.0,-1.9153251226649957,0.11873376660507251,3.381721660391918,1.4766734684382283,229.9876220703125,230.17291946411132,239.48724548339842,-1.2581137338297244,-1.3376044672596121,-5.1748598333267175,1.6044147170879166,2.032839456785612,58972460.0,0.5615434730041785,-0.00048119527159329323,-0.03778650371638992,56.27715151858464,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-11 00:00:00-05:00,227.64279618723114,234.6556296697615,227.57297502290857,232.052001953125,53718400,0.0,0.0,4.409205765893859,2.1831854672898388,7.082654646852944,3.111301901698492,230.00272216796876,230.09697723388672,239.44371520996094,0.890980665724328,0.8496524998896637,-3.0870358198186065,1.6315723614394952,2.0876375513352974,59176845.0,0.9077604593485847,0.0003254661045601903,-0.00650271481598419,59.89997559889954,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-12 00:00:00-05:00,230.63545743654387,236.38140252594314,230.11672290007743,236.29161071777344,45243300,0.0,0.0,5.656153281229564,1.8270080537830635,6.2646796258657105,2.7162690834688115,230.93150939941407,230.28881759643554,239.487568359375,2.3210783718079275,2.6066368241367988,-1.3344983472401761,1.8112923067891766,2.123861578408743,59467245.0,0.7608104259748371,0.0200474110782094,0.016505605363945852,63.532557979974875,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-13 00:00:00-05:00,236.33153226758247,241.74826634141837,234.99480784534867,240.94024658203125,53614100,0.0,0.0,4.608714314448775,1.967330050413918,6.7534584960696975,2.857620577021946,232.64055480957032,230.48440170288086,239.57656372070312,3.5676031546841402,4.536465288713587,0.5692054515473721,1.936276962179576,2.1238495004843014,60156350.0,0.8912458950717589,0.03677026757293378,0.016502998859784457,67.7531207450559,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-14 00:00:00-05:00,240.66092045804314,244.9504238462646,240.40156080072015,244.00274658203125,40896200,0.0,0.0,3.3418261239881133,1.271062034444026,4.548863045544465,1.890154428432644,236.07614440917968,231.3119110107422,239.68176940917968,3.357646403743697,5.486460042561192,1.8027975942863206,0.8289846494031083,1.8986031298309562,58613205.0,0.6977301445979622,0.07573223080229718,0.07276324402027567,65.14556739824312,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-18 00:00:00-05:00,243.55383619329416,244.58131995427482,241.2494791133952,243.87306213378906,48822500,0.0,0.0,0.3192259404949027,-0.05314876576546501,3.3318408408796074,1.3680100026161461,239.43193359375,232.0472412109375,239.72339752197266,1.8548605749366898,5.096298866187143,1.7310219422516093,0.8997507936896914,1.8985717314932529,57629915.0,0.8471728615251298,0.07388542778125684,0.06417433041431875,57.84754660762935,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-19 00:00:00-05:00,244.06260076305156,245.40929524371262,242.56626341463,244.27207946777344,32204200,0.0,0.0,0.20947870472187446,0.1636168138018812,2.8430318290826335,1.1648781174149636,241.87594909667968,233.16822357177733,239.76583129882812,0.9906443282362121,4.7621651552266275,1.879437176070775,0.9348285413839255,1.710024981598913,54336605.0,0.5926796493818486,0.05266094414956579,0.10105657616335728,57.12085723417753,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-20 00:00:00-05:00,244.34191013103748,246.1774135823035,243.69348816231408,245.229736328125,32316900,0.0,0.0,0.8878261970875201,0.3920451581851392,2.4839254199894185,1.0165777203989772,243.66357421875,234.27779846191407,239.82682067871093,0.6427559451167575,4.674765572372985,2.25284045967995,0.8471136881226147,1.7101544919731502,52746125.0,0.6126876618898545,0.03782667350398339,0.09949638209776346,60.699226816131166,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-21 00:00:00-05:00,245.34944139409683,248.08275639920348,244.6212281548445,244.95042419433594,53197400,0.0,0.0,-0.3990171997608911,-0.11389815035128814,3.4615282443589876,1.4108563788408417,244.46560974121093,235.38187789916992,239.88620971679688,0.1983160141167728,4.065115964137589,2.111090288815576,0.5614624952641771,1.710835457304892,52394255.0,1.0153288752745888,0.016643867802050183,0.0990788537150522,62.766184049959094,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-24 00:00:00-05:00,244.3319283268952,248.25234005966587,243.82317911276243,246.49664306640625,51326400,0.0,0.0,2.164714739511055,0.6312374747486027,4.429160946903437,1.8127638811811768,244.96438903808593,236.60711288452148,239.89859954833983,0.6255007245490329,4.179726493138625,2.750346825904204,0.3109293973139208,1.69836728037188,52225680.0,0.9827808848060954,0.010220772181089188,0.11038553623255343,80.23132095483614,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-25 00:00:00-05:00,247.3944454522674,249.38956194785018,244.3119941197594,246.43678283691406,48013300,0.0,0.0,-0.9576626153533425,-0.024284399473972762,5.0775678280907925,2.0524178781816933,245.47713317871094,237.4766067504883,239.88946411132812,0.39093240408036856,3.7730773607692836,2.7293064953229695,0.3051768798911108,1.5835009813129735,49883175.0,0.9625149161014711,0.010512521066055935,0.07592277782596524,76.58522052400154,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-26 00:00:00-05:00,243.7333937698084,244.3818005030484,238.5460942392985,239.77308654785156,44433600,0.0,0.0,-3.960307221956839,-2.7040185366615344,5.835706263749898,2.394299022177229,244.57733459472655,237.59440155029296,239.77256408691406,-1.9643063225117774,0.9169765715617784,0.0002178985487821805,1.343107037317642,1.5285119960255649,48319475.0,0.919579527716309,-0.018417958080695906,0.009923021962388923,62.11628293253424,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-27 00:00:00-05:00,238.82541422357912,241.86796980219768,236.48114634623442,236.72056579589844,41153600,0.0,0.0,-2.104848427680679,-1.273087315971111,5.386823455963253,2.255548670762617,242.87550048828126,237.50476455688477,239.56531799316406,-2.534193313038502,-0.33018232811009574,-1.1874641208903136,1.314987514917876,1.5535671398058781,48102850.0,0.8555335078898652,-0.034698771281314045,-0.007516309679968414,56.035173938720675,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-02-28 00:00:00-05:00,236.37142201455794,241.49887076126774,229.63790389196947,241.24948120117188,56833400,0.0,0.0,4.878059186613939,1.9131905122169668,11.860966869298267,5.017936080516434,242.13531188964845,237.7297607421875,239.44526214599608,-0.36584118258649045,1.4805552523150078,0.7534995844167947,1.7725171487117244,1.6019464345162528,48161605.0,1.1800561879115117,-0.015108947066888367,0.019007105033966187,70.72819795870217,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
2025-03-03 00:00:00-05:00,241.19958958341564,243.43412542285543,235.53346633482454,237.4487762451172,47184000,0.0,0.0,-3.7508133382984568,-1.5754251313333967,7.900659088030892,3.2755690429143764,240.32573852539062,237.84393997192382,239.19119812011718,-1.1971095139147847,-0.1661441224246829,-0.7284640441179491,1.760034810296276,1.6374626583861545,45472815.0,1.0376309449942784,-0.036705841948734275,0.009710555285415978,63.50858585677618,3903319179264,3790407991296,39.972645,31.65102,,59.359055,9.552326,0.41,1.094,264.375,169.21,54379123,14840390000,14814270914,0.096,0.121,1.49814,0.24545999,154.486,0.868,0.724,0.46678,0.29990998,0.24295999
